,publication,url,article_title,date,author,is_student
2250,theadvocatemessenger,https://www.amnews.com/2024/07/27/how-to-watch-mlb-baseball-on-saturday-july-27-tv-channel-live-streaming-start-times/,"How to Watch MLB Baseball on Saturday, July 27: TV Channel, Live Streaming, Start Times",2024-07-27,null,null
2251,theadvocatemessenger,https://www.amnews.com/2024/07/27/how-to-watch-the-reds-vs-rays-game-streaming-tv-channel-info-for-july-27/,How to Watch the Reds vs. Rays Game: Streaming & TV Channel Info for July 27,2024-07-27,null,null
2252,theadvocatemessenger,https://www.amnews.com/2024/07/26/danville-man-arrested-on-trafficking-charges/,Danville man arrested on trafficking charges,2024-07-26,null,null
2253,theadvocatemessenger,https://www.amnews.com/2024/07/26/kentucky-brotherhood-honors-junction-city-firefighter/,Kentucky Brotherhood honors Junction City firefighter,2024-07-26,null,null
2254,theadvocatemessenger,https://www.amnews.com/2024/07/26/danville-summer-singers-concert-is-july-30/,Danville Summer Singers concert is July 30,2024-07-26,null,null
2255,theadvocatemessenger,https://www.amnews.com/2024/07/26/cvb-presents-check-for-balloons-over-the-bluegrass/,CVB presents check for Balloons Over the Bluegrass,2024-07-26,null,null
2256,thehancockclarion,https://www.hancockclarion.com/2024/07/24/riddle-of-the-week-7-25-24/,Riddle of the Week! 7/25/24,2024-07-24,null,null
2257,thehancockclarion,https://www.hancockclarion.com/2024/07/24/hancock-county-fair-july-31st-august-3rd/,Hancock County Fair- July 31st-August 3rd,2024-07-24,null,null
2258,thehancockclarion,https://www.hancockclarion.com/2024/07/24/kim-harper-is-new-president-at-independence-bank/,Kim Harper is new President at Independence Bank,2024-07-24,null,null
2259,thehancockclarion,https://www.hancockclarion.com/2024/07/24/nancys-notes-the-vultures/,Nancy’s Notes: The Vultures,2024-07-24,null,null
2260,thehancockclarion,https://www.hancockclarion.com/2024/07/24/matt-ramseys-fundraiser-for-hc-football-is-this-saturday-dont-miss-it/,Matt Ramsey’s Fundraiser for HC Football is This Saturday – Don’t Miss it!,2024-07-24,null,null
2261,thehancockclarion,https://www.hancockclarion.com/2024/07/24/labor-day-weekend-fest-planned-for-city-of-lewisport/,Labor Day Weekend Fest planned for City of Lewisport,2024-07-24,null,null
2262,thehancockclarion,https://www.hancockclarion.com/2024/07/24/fiscal-court-approves-medical-cannabis-vote-option-for-election-ballot/,Fiscal Court approves Medical Cannabis Vote option for Election Ballot,2024-07-24,null,null
2263,thehancockclarion,https://www.hancockclarion.com/2024/07/24/healthy-habits-craniosacral-therapy/,Healthy Habits: Craniosacral Therapy,2024-07-24,null,null
2264,thehancockclarion,https://www.hancockclarion.com/2024/07/17/judith-boswell-obituary/,Judith Boswell,2024-07-18,null,null
2265,thehancockclarion,https://www.hancockclarion.com/2024/07/17/parade-of-homes-features-15-houses-in-july-one-in-tell-city/,Parade of Homes features 15 houses in July; one in Tell City,2024-07-17,null,null
2266,harrodsburgherald,https://www.harrodsburgherald.com/2024/07/25/after-33-years-robin-ison-is-checking-out-of-the-library/,"After 33 Years, Robin Ison Is Checking Out Of The Library",2024-07-25,null,null
2267,harrodsburgherald,https://www.harrodsburgherald.com/2024/07/25/kentuckians-in-paris-a-preview-of-olympic-athletes-with-kentucky-ties/,Kentuckians In Paris: A Preview Of Olympic Athletes With Kentucky Ties,2024-07-25,null,null
2268,harrodsburgherald,https://www.harrodsburgherald.com/2024/07/25/leah-jenkins-sweeps-youth-division-at-dairy-show/,Leah Jenkins Sweeps Youth Division At Dairy Show,2024-07-25,null,null
2269,harrodsburgherald,https://www.harrodsburgherald.com/2024/07/25/two-indicted-for-making-false-reports/,Two Indicted For Making False Reports,2024-07-25,null,null
2270,harrodsburgherald,https://www.harrodsburgherald.com/2024/07/25/enjoy-arts-food-and-music-at-shaker-village-craft-fair-starting-aug-3/,"Enjoy Arts, Food And Music At Shaker Village Craft Fair Starting Aug. 3",2024-07-25,null,null
2271,harrodsburgherald,https://www.harrodsburgherald.com/2024/07/25/city-bids-out-streets-for-repairs-including-lexington-street/,City Bids Out Streets For Repairs—Including Lexington Street,2024-07-25,null,null
2272,harrodsburgherald,https://www.harrodsburgherald.com/2024/07/25/weekender-for-july-25-aug-2-final-weekends-of-mercer-county-fair-james-harrod-and-more/,"Weekender For July 25—Aug. 2: Final Weekends Of Mercer County Fair, ‘James Harrod’ And More",2024-07-25,null,null
2273,harrodsburgherald,https://www.harrodsburgherald.com/2024/07/24/look-out-for-bargain-hunters-127-yard-sale-returns-august-1/,Look Out For Bargain Hunters: 127 Yard Sale Returns August 1,2024-07-24,null,null
2274,harrodsburgherald,https://www.harrodsburgherald.com/2024/07/23/john-robinson/,John Robinson,2024-07-23,null,null
2275,harrodsburgherald,https://www.harrodsburgherald.com/2024/07/23/merle-hart-sr/,Merle Hart Sr.,2024-07-23,null,null
2276,lewiscountyherald,https://lewiscountyherald.com/allen-bloomfield,Allen Bloomfield,2024-07-28,null,null
2277,lewiscountyherald,https://lewiscountyherald.com/doris-powers,Doris Powers,2024-07-27,null,null
2278,lewiscountyherald,https://lewiscountyherald.com/rhoda-moore,Rhoda Moore,2024-07-27,null,null
2279,lewiscountyherald,https://lewiscountyherald.com/greg-zornes,Greg Zornes,2024-07-27,null,null
2280,lewiscountyherald,https://lewiscountyherald.com/linda-ruggles,Linda Ruggles,2024-07-27,null,null
2281,lewiscountyherald,https://lewiscountyherald.com/beckee-riedinger,Rebecca Riedinger,2024-07-25,null,null
2282,lewiscountyherald,https://lewiscountyherald.com/vickie-bobst,Vickie Bobst,2024-07-25,null,null
2283,lewiscountyherald,https://lewiscountyherald.com/anthony-pollitt,Anthony Pollitt,2024-07-24,null,null
2284,lewiscountyherald,https://lewiscountyherald.com/douglas-orner,Douglas Orner,2024-07-23,null,null
2285,lewiscountyherald,https://lewiscountyherald.com/virgil-cole,Virgil Cole,2024-07-22,null,null
2286,thewinchestersun,https://www.winchestersun.com/2024/07/28/how-to-watch-mlb-baseball-on-sunday-july-28-tv-channel-live-streaming-start-times/,"How to Watch MLB Baseball on Sunday, July 28: TV Channel, Live Streaming, Start Times",2024-07-28,null,null
2287,thewinchestersun,https://www.winchestersun.com/2024/07/28/reds-vs-rays-betting-preview-for-july-28/,Reds vs. Rays: Betting Preview for July 28,2024-07-28,null,null
2288,thewinchestersun,https://www.winchestersun.com/2024/07/28/how-to-watch-the-reds-vs-rays-game-streaming-tv-channel-info-for-july-28/,How to Watch the Reds vs. Rays Game: Streaming & TV Channel Info for July 28,2024-07-28,null,null
2289,thewinchestersun,https://www.winchestersun.com/2024/07/27/reds-vs-rays-betting-preview-for-july-27/,Reds vs. Rays: Betting Preview for July 27,2024-07-27,null,null
2290,thewinchestersun,https://www.winchestersun.com/2024/07/27/how-to-watch-mlb-baseball-on-saturday-july-27-tv-channel-live-streaming-start-times/,"How to Watch MLB Baseball on Saturday, July 27: TV Channel, Live Streaming, Start Times",2024-07-27,null,null
2291,thewinchestersun,https://www.winchestersun.com/2024/07/27/how-to-watch-the-reds-vs-rays-game-streaming-tv-channel-info-for-july-27/,How to Watch the Reds vs. Rays Game: Streaming & TV Channel Info for July 27,2024-07-27,null,null
2292,thewinchestersun,https://www.winchestersun.com/2024/07/26/local-film-company-produces-emmy-winning-commercial/,Local film company produces Emmy-winning commercial,2024-07-26,null,null
2293,thewinchestersun,https://www.winchestersun.com/2024/07/26/enoch-ln-in-clark-county-iv/,Enoch: L&N in Clark County IV,2024-07-26,null,null
2294,thewinchestersun,https://www.winchestersun.com/2024/07/26/how-to-watch-mlb-baseball-on-friday-july-26-tv-channel-live-streaming-start-times/,"How to Watch MLB Baseball on Friday, July 26: TV Channel, Live Streaming, Start Times",2024-07-26,null,null
2295,thewinchestersun,https://www.winchestersun.com/2024/07/26/127-yard-sale-coming-in-august/,127 Yard Sale coming in August,2024-07-26,null,null
2296,bossierpresstribune,https://bossierpress.com/bossier-city-police-department-responds-to-shooting/,Bossier City Police Department Responds to Shooting,2024-07-28,null,null
2297,bossierpresstribune,https://bossierpress.com/willis-knighton-health-donates-10000-to-volunteers-for-youth-justice/,"Willis Knighton Health Donates $10,000 to Volunteers for Youth Justice",2024-07-26,null,null
2298,bossierpresstribune,https://bossierpress.com/shed-rd-and-arthur-teague-walking-trail-to-be-closed-for-repairs/,Shed Rd. and Arthur Teague Walking Trail to be closed for repairs,2024-07-26,null,null
2299,bossierpresstribune,https://bossierpress.com/willis-knighton-cancer-center-participates-in-landmark-clinical-study/,Willis Knighton Cancer Center Participates in Landmark Clinical Study,2024-07-26,null,null
2300,bossierpresstribune,https://bossierpress.com/bossier-city-parks-and-recreation-announces-city-pools-to-close/,Bossier City Parks and Recreation Announces City Pools to Close,2024-07-26,null,null
2301,bossierpresstribune,https://bossierpress.com/bossier-schools-getting-ready-to-kick-off-the-new-school-year/,Bossier Schools getting ready to kick off the new school year,2024-07-26,null,null
2302,bossierpresstribune,https://bossierpress.com/bossier-chamber-hosts-two-ways-for-businesses-to-support-bossier-schools/,Bossier Chamber hosts two ways for businesses to support Bossier Schools,2024-07-26,null,null
2303,bossierpresstribune,https://bossierpress.com/keep-bossier-beautiful-awarded-funds-for-anti-litter-campaign/,Keep Bossier Beautiful Awarded Funds For Anti-Litter Campaign,2024-07-26,null,null
2304,bossierpresstribune,https://bossierpress.com/college-football-nsu-announces-2024-home-kickoff-times/,College football: NSU announces 2024 home kickoff times,2024-07-25,null,null
2305,bossierpresstribune,https://bossierpress.com/frank-manning-robinson/,Frank Manning Robinson,2024-07-25,null,null
2306,bossierpresstribune,https://bossierpress.com/indoor-air-testing-results-and-residential-soil-sampling-progress-to-be-shared-at-community-meeting-about-former-wood-treating-facility-in-bossier-city-july-30/,Indoor Air Testing Results and Residential Soil Sampling Progress To Be Shared at Community Meeting about Former Wood Treating Facility in Bossier City July 30,2024-07-25,null,null
2307,bossierpresstribune,https://bossierpress.com/military-affairs-council-hosts-undergraduate-scholarship-reception/,Military Affairs Council Hosts Undergraduate Scholarship Reception,2024-07-25,null,null
2308,bossierpresstribune,https://bossierpress.com/swearing-in-ceremony-for-new-deputy-and-welcome-to-new-corrections-officer/,Swearing-in Ceremony for New Deputy and Welcome to New Corrections Officer,2024-07-25,null,null
2309,bossierpresstribune,https://bossierpress.com/lane-closures-la-511-jimmie-davis-bridge-over-the-red-river-bossier-caddo-parishes/,"LANE CLOSURES: LA 511 (Jimmie Davis Bridge) over the Red River, Bossier & Caddo Parishes",2024-07-25,null,null
2310,bossierpresstribune,https://bossierpress.com/project-update-industrial-drive-la-782-2-interchange-to-close-for-reconstruction-as-part-of-i-20-rehabilitation/,PROJECT UPDATE: Industrial Drive (LA 782-2) interchange to close for reconstruction as part of I-20 rehabilitation,2024-07-25,null,null
2311,bossierpresstribune,https://bossierpress.com/la-guard-intelligence-battalion-welcomes-new-commander-and-sergeant-major/,La. Guard intelligence battalion welcomes new commander and sergeant major,2024-07-25,null,null
2312,bossierpresstribune,https://bossierpress.com/high-school-football-airline-qb-taylor-announces-commitment-to-northwestern-state/,High school football: Airline QB Taylor announces commitment to Northwestern State,2024-07-25,null,null
2313,bossierpresstribune,https://bossierpress.com/college-football-focus-on-louisiana-tech-defense-at-cusa-media-day/,College football: Focus on Louisiana Tech defense at CUSA Media Day,2024-07-25,null,null
2314,bossierpresstribune,https://bossierpress.com/bossier-man-convicted-for-possession-of-methamphetamine-hidden-in-pill-bottle/,Bossier Man Convicted for Possession of Methamphetamine Hidden in Pill Bottle,2024-07-24,null,null
2315,bossierpresstribune,https://bossierpress.com/dog-reunited-with-owner-eight-years-after-being-stolen/,Dog Reunited with Owner Eight Years After Being Stolen,2024-07-24,null,null
2316,citybusiness,https://neworleanscitybusiness.com/blog/2024/07/26/customers-who-save-on-electric-bills-could-be-forced-to-pay-utility-company-for-lost-profits/,Customers who save on electric bills could be forced to pay utility company for lost profits,2024-07-26,null,null
2317,citybusiness,https://neworleanscitybusiness.com/blog/2024/07/26/louisiana-wont-see-constitutional-changes-to-tax-and-budget-policy-anytime-soon/,Louisiana won’t see constitutional changes to tax and budget policy anytime soon,2024-07-26,null,null
2318,citybusiness,https://neworleanscitybusiness.com/blog/2024/07/26/must-use-platforms-for-rental-owners-to-boost-bookings-in-2024/,Must-use platforms for rental owners to boost bookings in 2024,2024-07-26,null,null
2319,citybusiness,https://neworleanscitybusiness.com/blog/2024/07/26/a-widespread-rally-on-wall-street-sends-stocks-rising-both-big-and-small/,"A widespread rally on Wall Street sends stocks rising, both big and small",2024-07-26,null,null
2320,citybusiness,https://neworleanscitybusiness.com/blog/2024/07/26/feds-preferred-inflation-gauge-cools-adding-to-likelihood-of-a-september-rate-cut/,"Fed’s preferred inflation gauge cools, adding to likelihood of a September rate cut",2024-07-26,null,null
2321,citybusiness,https://neworleanscitybusiness.com/blog/2024/07/26/openai-tests-chatgpt-powered-search-engine-that-could-compete-with-google/,OpenAI tests ChatGPT-powered search engine that could compete with Google,2024-07-26,null,null
2322,citybusiness,https://neworleanscitybusiness.com/blog/2024/07/26/us-home-prices-hit-a-record-high-as-sales-fell-heres-how-housing-experts-explain-the-trends/,US home prices hit a record high as sales fell. Here’s how housing experts explain the trends,2024-07-26,null,null
2323,citybusiness,https://neworleanscitybusiness.com/blog/2024/07/26/commission-accomplished-12-acre-covington-estate-sells-for-more-than-2m/,Commission Accomplished: 12-acre Covington estate sells for more than $2M,2024-07-26,null,null
2324,citybusiness,https://neworleanscitybusiness.com/blog/2024/07/25/ochsner-ventures-establishes-10m-investment-fund-for-start-up-health-companies/,Ochsner Ventures establishes $10M investment fund for start-up health companies,2024-07-25,null,null
2325,citybusiness,https://neworleanscitybusiness.com/blog/2024/07/25/new-orleans-to-fund-1-million-guaranteed-income-program-for-students/,New Orleans to fund $1 million guaranteed income program for students,2024-07-25,null,null
2326,thecrowleypostsignal,https://www.crowleypostsignal.com/obituaries/debra-bodoin-allen,Debra Bodoin Allen,2024-07-28,null,null
2327,thecrowleypostsignal,https://www.crowleypostsignal.com/obituaries/georgie-faye-prather,Georgie Faye Prather,2024-07-24,null,null
2328,thecrowleypostsignal,https://www.crowleypostsignal.com/public-notices/notice-publication-immovable-property-60,NOTICE OF PUBLICATION  IMMOVABLE PROPERTY,2024-07-23,null,null
2329,thecrowleypostsignal,https://www.crowleypostsignal.com/public-notices/notice-publication-immovable-property-59,NOTICE OF PUBLICATION  IMMOVABLE PROPERTY,2024-07-23,null,null
2330,thecrowleypostsignal,https://www.crowleypostsignal.com/public-notices/notice-publication-immovable-property-58,NOTICE OF PUBLICATION  IMMOVABLE PROPERTY,2024-07-23,null,null
2331,thecrowleypostsignal,https://www.crowleypostsignal.com/public-notices/notice-publication-immovable-property-57,NOTICE OF PUBLICATION  IMMOVABLE PROPERTY,2024-07-23,null,null
2332,thecrowleypostsignal,https://www.crowleypostsignal.com/public-notices/notice-publication-immovable-property-56,NOTICE OF PUBLICATION  IMMOVABLE PROPERTY,2024-07-23,null,null
2333,thecrowleypostsignal,https://www.crowleypostsignal.com/public-notices/ap-police-jury-petit-jury-august-6-2024,"AP Police Jury - Petit Jury August 6, 2024",2024-07-23,null,null
2334,thecrowleypostsignal,https://www.crowleypostsignal.com/news/whooping-crane-outreach-program-library,Whooping Crane Outreach Program at Library,2024-07-23,null,null
2335,thecrowleypostsignal,https://www.crowleypostsignal.com/news/brammer-recognized,Brammer recognized,2024-07-23,null,null
2336,l’observateur,https://www.lobservateur.com/2024/07/28/how-to-watch-mlb-baseball-on-sunday-july-28-tv-channel-live-streaming-start-times/,"How to Watch MLB Baseball on Sunday, July 28: TV Channel, Live Streaming, Start Times",2024-07-28,null,null
2337,l’observateur,https://www.lobservateur.com/2024/07/28/astros-vs-dodgers-betting-preview-for-july-28/,Astros vs. Dodgers: Betting Preview for July 28,2024-07-28,null,null
2338,l’observateur,https://www.lobservateur.com/2024/07/28/how-to-watch-the-astros-vs-dodgers-game-streaming-tv-channel-info-for-july-28/,How to Watch the Astros vs. Dodgers Game: Streaming & TV Channel Info for July 28,2024-07-28,null,null
2339,l’observateur,https://www.lobservateur.com/2024/07/27/how-to-watch-the-astros-vs-dodgers-game-streaming-tv-channel-info-for-july-27/,How to Watch the Astros vs. Dodgers Game: Streaming & TV Channel Info for July 27,2024-07-27,null,null
2340,l’observateur,https://www.lobservateur.com/2024/07/27/astros-vs-dodgers-betting-preview-for-july-27/,Astros vs. Dodgers: Betting Preview for July 27,2024-07-27,null,null
2341,l’observateur,https://www.lobservateur.com/2024/07/27/how-to-watch-mlb-baseball-on-saturday-july-27-tv-channel-live-streaming-start-times/,"How to Watch MLB Baseball on Saturday, July 27: TV Channel, Live Streaming, Start Times",2024-07-27,null,null
2342,l’observateur,https://www.lobservateur.com/2024/07/26/youth-golf-league-registration-opens/,Youth golf league registration opens,2024-07-26,null,null
2343,l’observateur,https://www.lobservateur.com/2024/07/26/astros-vs-dodgers-betting-preview-for-july-26/,Astros vs. Dodgers: Betting Preview for July 26,2024-07-26,null,null
2344,l’observateur,https://www.lobservateur.com/2024/07/26/how-to-watch-mlb-baseball-on-friday-july-26-tv-channel-live-streaming-start-times/,"How to Watch MLB Baseball on Friday, July 26: TV Channel, Live Streaming, Start Times",2024-07-26,null,null
2345,l’observateur,https://www.lobservateur.com/2024/07/26/astros-vs-dodgers-series-preview-tv-channel-live-streams-starting-pitchers-and-game-info-july-26-28/,"Astros vs. Dodgers Series Preview: TV Channel, Live Streams, Starting Pitchers and Game Info – July 26-28",2024-07-26,null,null
2346,mindenpressherald,https://press-herald.com/minden-police-department-enhances-training-and-facilities/,Minden Police Department enhances training and facilities,2024-07-28,null,null
2347,mindenpressherald,https://press-herald.com/alan-dale-cameron-d-v-m/,"Alan Dale Cameron, D.V.M",2024-07-27,null,null
2348,mindenpressherald,https://press-herald.com/marie-griffin-parker/,Marie Griffin Parker,2024-07-27,null,null
2349,mindenpressherald,https://press-herald.com/nltcc-joins-complete-college-america-initiative-to-boost-student-success/,NLTCC joins Complete College America initiative to boost student success,2024-07-26,null,null
2350,mindenpressherald,https://press-herald.com/summer-fun-party-delights-seniors-at-webster-parish-council-on-aging/,Summer Fun party delights seniors at Webster Parish Council on Aging,2024-07-26,null,null
2351,mindenpressherald,https://press-herald.com/wpsb-expands-free-meal-program-for-2024-2025/,WPSB expands free meal program for 2024-2025,2024-07-26,null,null
2352,mindenpressherald,https://press-herald.com/webster-parish-school-board-to-host-16th-annual-back-to-school-bash/,WPSB to host 16th Annual Back to School Bash,2024-07-26,null,null
2353,mindenpressherald,https://press-herald.com/vote-for-louisiana-state-police-in-the-2024-american-association-of-state-troopers-best-looking-cruiser-contest/,Vote for Louisiana State Police in the 2024 American Association of State Troopers Best-Looking Cruiser Contest,2024-07-26,null,null
2354,mindenpressherald,https://press-herald.com/3-day-forecast-july-27-29-2/,3-day forecast: July 27-29,2024-07-26,null,null
2355,mindenpressherald,https://press-herald.com/ldh-confirms-four-cases-of-west-nile-neuroinvasive-disease-in-franklin-parish/,LDH confirms four cases of West Nile neuroinvasive disease in Franklin Parish,2024-07-26,null,null
2356,mindenpressherald,https://press-herald.com/college-football-nsu-announces-2024-home-kickoff-times/,College football: NSU announces 2024 home kickoff times,2024-07-26,null,null
2357,mindenpressherald,https://press-herald.com/project-update-industrial-drive-la-782-2-interchange-to-close-for-reconstruction-as-part-of-i-20-rehabilitation/,PROJECT UPDATE: Industrial Drive (LA 782-2) interchange to close for reconstruction as part of I-20 rehabilitation,2024-07-25,null,null
2358,mindenpressherald,https://press-herald.com/minden-police-chief-urges-residents-to-secure-valuables-amid-rash-of-burglaries/,Minden police chief urges residents to secure valuables amid rash of burglaries,2024-07-25,null,null
2359,mindenpressherald,https://press-herald.com/webster-parish-school-board-mourns-passing-of-assistant-superintendent-kevin-washington/,Webster Parish School Board mourns passing of Assistant Superintendent Kevin Washington,2024-07-25,null,null
2360,mindenpressherald,https://press-herald.com/statement-from-bese-president-regarding-2024-leap-testing-results/,Statement from BESE president regarding 2024 LEAP testing results,2024-07-25,null,null
2361,mindenpressherald,https://press-herald.com/kennedy-judiciary-republicans-demand-doj-turn-over-audio-recording-of-biden-interview-with-special-counsel/,"Kennedy, Judiciary Republicans demand DOJ turn over audio recording of Biden interview with special counsel",2024-07-25,null,null
2362,mindenpressherald,https://press-herald.com/karens-korner-active-seniors/,Karen’s Korner: Active seniors,2024-07-25,null,null
2363,mindenpressherald,https://press-herald.com/nltcc-celebrates-high-school-jumpstart-cna-graduates/,NLTCC celebrates High School Jumpstart CNA graduates,2024-07-25,null,null
2364,mindenpressherald,https://press-herald.com/3-day-forecast-july-26-28-2/,3-day forecast: July 26-28,2024-07-25,null,null
2365,mindenpressherald,https://press-herald.com/college-football-focus-on-louisiana-tech-defense-at-cusa-media-day/,College football: Focus on Louisiana Tech defense at CUSA Media Day,2024-07-25,null,null
2366,advertiserdemocrat,https://www.sunjournal.com/2024/07/25/ding-dong-ditch-shooting-victim-released-from-hospital/,‘Ding dong ditch’ shooting victim released from hospital,2024-07-25,null,null
2367,advertiserdemocrat,https://www.sunjournal.com/2024/07/25/waterford-worlds-fair-3/,Waterford World’s Fair,2024-07-25,null,null
2368,advertiserdemocrat,https://www.sunjournal.com/2024/07/25/paris-reinstitutes-budget-committee/,Paris reinstitutes Budget Committee,2024-07-25,null,null
2369,advertiserdemocrat,https://www.sunjournal.com/2024/07/25/experienced-project-manager-joins-hancock/,Experienced project manager joins Hancock,2024-07-25,null,null
2370,advertiserdemocrat,https://www.sunjournal.com/2024/07/25/movie-review-longlegs/,Movie Review: ‘Longlegs’,2024-07-25,null,null
2371,advertiserdemocrat,https://www.sunjournal.com/2024/07/25/western-foothills-land-trusts-15th-annual-norway-triathlon-a-successful-sell-out/,Western Foothills Land Trust’s 15th annual Norway Triathlon a successful sell-out,2024-07-25,null,null
2372,advertiserdemocrat,https://www.sunjournal.com/2024/07/25/please-vote-4/,Please vote!,2024-07-25,null,null
2373,advertiserdemocrat,https://www.sunjournal.com/2024/07/25/oh-bridge-results-21/,OH Bridge results,2024-07-25,null,null
2374,advertiserdemocrat,https://www.sunjournal.com/2024/07/25/ohchs-honor-roll-3/,OHCHS Honor Roll,2024-07-25,null,null
2375,advertiserdemocrat,https://www.sunjournal.com/2024/07/25/please-join-us-for-afternoon-tea/,Please join us for afternoon tea,2024-07-25,null,null
2376,thekennebecjournal,https://www.centralmaine.com/2024/07/28/kevin-durant-scores-23-as-u-s-mens-basketball-team-rolls-in-olympic-opener/,Kevin Durant scores 23 as U.S. men’s basketball team rolls in Olympic opener,2024-07-28,null,null
2377,thekennebecjournal,https://www.centralmaine.com/2024/07/28/thousands-in-ukraine-honor-soldiers-killed-in-blast-and-urge-government-to-get-prisoners-freed/,Thousands in Ukraine honor soldiers killed in blast and urge government to get prisoners freed,2024-07-28,null,null
2378,thekennebecjournal,https://www.centralmaine.com/2024/07/28/want-an-antlerless-permit-get-your-hunting-license-first/,Want an antlerless deer permit? Get your hunting license first,2024-07-28,null,null
2379,thekennebecjournal,https://www.centralmaine.com/2024/07/28/robert-downey-jr-is-returning-to-avengers-films-as-villain-in-1-of-marvels-comic-con-twists/,Robert Downey Jr. is returning to ‘Avengers’ films as villain in 1 of Marvel’s Comic-Con twists,2024-07-28,null,null
2380,thekennebecjournal,https://www.centralmaine.com/2024/07/28/firefighters-helped-by-cooler-weather-battle-blaze-that-has-scorched-area-larger-than-los-angeles/,Thousands battle Western wildfires as smoke puts millions under air quality alerts,2024-07-28,null,null
2381,thekennebecjournal,https://www.centralmaine.com/2024/07/28/harris-raised-200-million-in-first-week-of-campaign-and-signed-up-170000-volunteers/,"Harris raised $200 million in first week of campaign and signed up 170,000 volunteers",2024-07-28,null,null
2382,thekennebecjournal,https://www.centralmaine.com/2024/07/28/on-music-dean-dinning-of-toad-the-wet-sprocket/,On Music: Dean Dinning of Toad the Wet Sprocket,2024-07-28,null,null
2383,thekennebecjournal,https://www.centralmaine.com/2024/07/28/winthrop-society-to-host-square-dance-club-members-aug-8/,Winthrop society to host square dance club members Aug. 8,2024-07-28,null,null
2384,thekennebecjournal,https://www.centralmaine.com/2024/07/28/jim-fossel-a-brokered-convention-is-an-undemocratic-event/,Jim Fossel: A brokered convention is an undemocratic event,2024-07-28,null,null
2385,thekennebecjournal,https://www.centralmaine.com/2024/07/28/j-p-devine-podcast-i-need-a-job/,J.P. Devine Podcast: I need a job,2024-07-28,null,null
2386,thekennebecjournal,https://www.centralmaine.com/2024/07/28/birding-three-changes-to-north-american-checklist-affect-maine-birds/,Birding: Three changes to North American checklist affect Maine birds,2024-07-28,null,null
2387,thekennebecjournal,https://www.centralmaine.com/2024/07/28/whats-up-in-august-most-famous-meteor-shower-among-reason-to-respect-the-sky-this-month/,What’s Up in August: Most famous meteor shower among reason to respect the sky this month,2024-07-28,null,null
2388,thekennebecjournal,https://www.centralmaine.com/2024/07/28/the-maine-millennial-im-all-in-on-president-harris/,The Maine Millennial: I’m all in on President Harris,2024-07-28,null,null
2389,thekennebecjournal,https://www.centralmaine.com/2024/07/28/opinion-three-cheers-for-a-tv-show-about-something/,Opinion: Three cheers for a TV show about something,2024-07-28,null,null
2390,thekennebecjournal,https://www.centralmaine.com/2024/07/28/rockland-art-center-takes-on-contemporary-issues-in-2-shows/,Rockland art center takes on contemporary issues in 2 shows,2024-07-28,null,null
2391,thekennebecjournal,https://www.centralmaine.com/2024/07/28/todays-editorial-cartoon-1853-2/,Today’s editorial cartoon,2024-07-28,null,null
2392,thekennebecjournal,https://www.centralmaine.com/2024/07/28/why-so-many-books-are-set-on-maine-islands/,Maine island mystique: Why so many books feature these isolated settings,2024-07-28,null,null
2393,thekennebecjournal,https://www.centralmaine.com/2024/07/28/on-the-edge-the-butler-did-it/,On the Edge: The butler did it,2024-07-28,null,null
2394,thekennebecjournal,https://www.centralmaine.com/2024/07/28/a-musician-returns-and-reconnects-to-her-maine-hometown-after-decades/,A musician returns – and reconnects – to her Maine hometown after decades,2024-07-28,null,null
2395,thekennebecjournal,https://www.centralmaine.com/2024/07/28/hiking-in-maine-finding-way-out-of-funk-on-continental-divide-trail/,Hiking in Maine: Finding way out of funk on Continental Divide Trail,2024-07-28,null,null
2396,thekennebecjournal,https://www.centralmaine.com/2024/07/28/opinion-behold-our-latest-american-crisis/,Opinion: Behold our latest ‘American Crisis’,2024-07-28,null,null
2397,thekennebecjournal,https://www.centralmaine.com/2024/07/28/our-view-rep-golden-should-probably-tread-more-carefully/,Our View: Jared Golden should probably tread more carefully,2024-07-28,null,null
2398,thekennebecjournal,https://www.centralmaine.com/2024/07/28/the-48-hours-of-confusion-chaos-and-fear-after-maines-deadliest-mass-shooting-raise-questions-about-police-training/,"The 48 hours of confusion, chaos and fear after Maine’s deadliest mass shooting raise questions about police training",2024-07-28,null,null
2399,thekennebecjournal,https://www.centralmaine.com/2024/07/28/opinion-1901-flag-personifies-maine-and-its-beauty/,Opinion: 1901 flag personifies Maine and its beauty,2024-07-28,null,null
2400,thekennebecjournal,https://www.centralmaine.com/2024/07/28/so-many-reasons-to-love-ninebark/,So many reasons to love ninebark,2024-07-28,null,null
2401,thekennebecjournal,https://www.centralmaine.com/2024/07/28/experience-the-essence-of-coastal-living-at-seal-point-shores/,Experience the essence of coastal living at Seal Point Shores,2024-07-28,null,null
2402,thekennebecjournal,https://www.centralmaine.com/2024/07/28/our-view-maine-needs-to-get-down-to-business/,Our View: Maine needs to get down to business,2024-07-28,null,null
2403,thekennebecjournal,https://www.centralmaine.com/2024/07/28/as-temperatures-rise-so-do-maines-mountain-tree-lines/,"As temperatures rise, so do Maine’s mountain tree lines",2024-07-28,null,null
