,publication,is_uni_newspaper,url,article_title,date,author,is_student
3499,thesidneydailynews,0,https://www.sidneydailynews.com/2024/07/27/out-of-the-past-july-27/,Out of the past: July 27,2024-07-27,,
3500,thesidneydailynews,0,https://www.sidneydailynews.com/2024/07/26/blood-drive-scheduled-thursday-at-sidney-apostolic-temple/,Blood drive scheduled Thursday at Sidney Apostolic Temple,2024-07-26,,
3501,thesidneydailynews,0,https://www.sidneydailynews.com/2024/07/26/photos-grand-champion-rabbit-sale/,Photos: Grand champion rabbit sale,2024-07-26,,
3502,thesidneydailynews,0,https://www.sidneydailynews.com/2024/07/26/photos-auctioneer-inducted-into-hall-of-fame/,Photos: Auctioneer inducted into Hall of Fame,2024-07-26,,
3503,thetimesgazette,0,https://www.timesgazette.com/2024/07/29/cincinnati-reds-frustration-at-an-all-time-high-jamarr-chase-holdout/,Cincinnati Reds Frustration at an All-Time High; Ja’Marr Chase Holdout,2024-07-29,,
3504,thetimesgazette,0,https://www.timesgazette.com/2024/07/29/a-nation-at-risk/,A Nation at Risk,2024-07-29,,
3505,thetimesgazette,0,https://www.timesgazette.com/2024/07/29/aaa7-recipient-of-prestigious-aging-achievement-award-from-usaging/,AAA7 Recipient of Prestigious Aging Achievement Award from USAging,2024-07-29,,
3506,thetimesgazette,0,https://www.timesgazette.com/2024/07/29/friends-of-4-h-awarded/,Friends of 4-H awarded,2024-07-29,,
3507,thetimesgazette,0,https://www.timesgazette.com/2024/07/29/ssccs-aoc-hosts-celebration-for-the-aspire-and-graduation-alliance-programs/,SSCC’s AOC hosts celebration for the Aspire and Graduation Alliance Programs,2024-07-29,,
3508,thetimesgazette,0,https://www.timesgazette.com/2024/07/29/new-vienna-cc-to-host-concert/,New Vienna CC to host concert,2024-07-29,,
3509,thetimesgazette,0,https://www.timesgazette.com/2024/07/29/july-garden-club-meeting-and-potluck-held/,July Garden Club meeting and potluck held,2024-07-29,,
3510,thetimesgazette,0,https://www.timesgazette.com/2024/07/29/tour-dlemon-car-show-returns-to-hillsboro/,Tour d’Lemon Car Show returns to Hillsboro,2024-07-29,,
3511,thetimesgazette,0,https://www.timesgazette.com/2024/07/29/midwest-storms-cause-price-increases/,Midwest storms cause price increases,2024-07-29,,
3512,thetimesgazette,0,https://www.timesgazette.com/2024/07/26/wool-shipment-record-reported/,Wool shipment record reported,2024-07-26,,
3513,thetribunechronicle,0,https://www.tribtoday.com/news/latest-news/2024/07/marlon-wayans-brings-laughs-to-packard/,Marlon Wayans brings laughs to Packard,2024-07-29,STAFF REPORT,1
3514,thetribunechronicle,0,https://www.tribtoday.com/news/latest-news/2024/07/triathlon-cancels-olympic-swim-training-for-the-second-day-over-poor-water-quality-in-the-seine/,Triathlon cancels Olympic swim training for the second day over poor water quality in the Seine,2024-07-29,,
3515,thetribunechronicle,0,https://www.tribtoday.com/news/latest-news/2024/07/thousands-in-ukraine-honor-soldiers-killed-in-blast-and-urge-government-to-get-prisoners-freed/,Thousands in Ukraine honor soldiers killed in blast and urge government to get prisoners freed,2024-07-29,,
3516,thetribunechronicle,0,https://www.tribtoday.com/news/latest-news/2024/07/california-firefighters-make-progress-as-wildfires-push-devastation-and-spread-smoke-across-us-west/,California firefighters make progress as wildfires push devastation and spread smoke across US West,2024-07-29,,
3517,thetribunechronicle,0,https://www.tribtoday.com/news/latest-news/2024/07/biden-unveils-plan-for-supreme-court-changes-says-us-stands-at-breach-as-public-confidence-sinks/,"Biden unveils plan for Supreme Court changes, says US stands at ‘breach’ as public confidence sinks",2024-07-29,,
3518,thetribunechronicle,0,https://www.tribtoday.com/life/lifecovers/2024/07/valley-grows-calendar-168/,Valley Grows calendar,2024-07-29,,
3519,thetribunechronicle,0,https://www.tribtoday.com/life/lifecovers/2024/07/unsightly-disease-can-dampen-the-lily-of-the-valleys-beauty/,Unsightly disease can dampen the Lily of the Valley’s beauty,2024-07-29,,
3520,thetribunechronicle,0,https://www.tribtoday.com/life/lifecovers/2024/07/the-unique-orb-weaver-spider/,The unique orb-weaver spider,2024-07-29,,
3521,thetribunechronicle,0,https://www.tribtoday.com/obituaries/2024/07/services-2697/,Services,2024-07-29,,
3522,thetribunechronicle,0,https://www.tribtoday.com/obituaries/2024/07/delorise-v-rodgers-1959-2024/,Delorise V. Rodgers 1959-2024,2024-07-29,Delorise V. Rodgers,0
3523,urbanadailycitizen,0,https://www.urbanacitizen.com/2024/07/29/matts-take-reds-frustration-is-at-an-all-time-high/,Matt’s Take – Reds’ frustration is at an all-time high,2024-07-29,,
3524,urbanadailycitizen,0,https://www.urbanacitizen.com/2024/07/29/mechanicsburg-public-library-august-activities-3/,Mechanicsburg Public Library August activities,2024-07-29,,
3525,urbanadailycitizen,0,https://www.urbanacitizen.com/2024/07/27/urbana-youth-center-upcoming-events-65/,Urbana Youth Center upcoming events,2024-07-27,,
3526,urbanadailycitizen,0,https://www.urbanacitizen.com/2024/07/27/pet-dog-of-the-week-59/,PET DOG OF THE WEEK,2024-07-27,,
3527,urbanadailycitizen,0,https://www.urbanacitizen.com/2024/07/26/upcoming-local-events-and-gatherings-58/,Upcoming local events and gatherings,2024-07-27,,
3528,urbanadailycitizen,0,https://www.urbanacitizen.com/2024/07/26/uyc-given-100000-but-loses-state-funds-to-expand/,"UYC given $100,000 but loses state funds to expand",2024-07-26,,
3529,urbanadailycitizen,0,https://www.urbanacitizen.com/2024/07/25/burrow-says-his-wrist-feels-good-as-training-camp-opens/,Burrow says his wrist feels good as training camp opens,2024-07-26,,
3530,urbanadailycitizen,0,https://www.urbanacitizen.com/2024/07/25/dewine-signs-bill-requiring-aeds-in-schools/,DeWine signs bill requiring AEDs in schools,2024-07-25,Urbana Daily Citizen,0
3531,urbanadailycitizen,0,https://www.urbanacitizen.com/2024/07/25/clark-state-hosts-mannheim-steamroller-on-dec-12/,Clark State hosts Mannheim Steamroller on Dec. 12,2024-07-25,,
3532,urbanadailycitizen,0,https://www.urbanacitizen.com/2024/07/25/field-reports-from-ohio-division-of-wildlife-officers-8/,Field reports from Ohio Division of Wildlife Officers,2024-07-25,,
3533,wilmingtonnewsjournal,0,https://www.wnewsj.com/2024/07/29/17-year-old-canadian-summer-mcintosh-wins-gold-in-400-meter-im-her-second-medal-of-the-games/,"17-year-old Canadian Summer McIntosh wins gold in 400-meter IM, her second medal of the Games",2024-07-29,,
3534,wilmingtonnewsjournal,0,https://www.wnewsj.com/2024/07/29/crawford-named-new-rotary-president/,Crawford named new Rotary president,2024-07-29,,
3535,wilmingtonnewsjournal,0,https://www.wnewsj.com/2024/07/29/a-rockin-weekend-in-wilmington/,A rockin’ weekend in Wilmington,2024-07-29,,
3536,wilmingtonnewsjournal,0,https://www.wnewsj.com/2024/07/29/odot-weekly-construction-update-12/,ODOT weekly construction update,2024-07-29,,
3537,wilmingtonnewsjournal,0,https://www.wnewsj.com/2024/07/29/strength-dignity-boutique-to-hold-fall-fashion-gala-to-benefit-county-seniors/,Strength & Dignity Boutique to hold fall fashion gala to benefit county seniors,2024-07-29,,
3538,wilmingtonnewsjournal,0,https://www.wnewsj.com/2024/07/29/wilmington-tractor-supply-to-host-pet-treat-tasting-event/,Wilmington Tractor Supply to host pet treat tasting event,2024-07-29,,
3539,wilmingtonnewsjournal,0,https://www.wnewsj.com/2024/07/29/biles-to-compete-on-all-four-events-at-olympic-team-finals-despite-calf-injury/,Biles to compete on all four events at Olympic team finals despite calf injury,2024-07-29,,
3540,wilmingtonnewsjournal,0,https://www.wnewsj.com/2024/07/29/britains-tom-pidcock-makes-winning-pass-on-final-lap-to-defend-his-olympic-mountain-bike-title/,Britain’s Tom Pidcock makes winning pass on final lap to defend his Olympic mountain bike title,2024-07-29,,
3541,wilmingtonnewsjournal,0,https://www.wnewsj.com/2024/07/29/wc-board-of-trustees-confers-emeritus-status-upon-boland/,WC Board of Trustees confers Emeritus Status upon Boland,2024-07-29,Jim Boland,0
3542,wilmingtonnewsjournal,0,https://www.wnewsj.com/2024/07/29/spay-neuter-clinic-for-cats-dogs-coming-to-wilmington-aug-10/,"Spay/neuter clinic for cats, dogs coming to Wilmington Aug. 10",2024-07-29,,
3543,yellowspringsnews,0,https://ysnews.com/news/2024/07/news-from-the-past-july-2024,News from the Past: July 2024,2024-07-29,Guest Contributor,0
3544,yellowspringsnews,0,https://ysnews.com/news/2024/07/foundry-theater-slates-second-season-of-programming-performances,"Foundry Theater slates second season of programming, performances",2024-07-29,,
3545,yellowspringsnews,0,https://ysnews.com/news/2024/07/ongoing-benefit-aids-local-musician-friend,"Ongoing benefit aids local musician, friend",2024-07-28,,
3546,yellowspringsnews,0,https://ysnews.com/news/2024/07/parade-fireworks-set-for-aug-3,"Parade, fireworks set for Aug. 3",2024-07-27,,
3547,yellowspringsnews,0,https://ysnews.com/news/2024/07/a-gay-day,A gay day,2024-07-26,,
3548,yellowspringsnews,0,https://ysnews.com/news/2024/07/perry-league-wraps-up-t-ball-play-friday-july-26,"Perry League wraps up T-ball play Friday, July 26",2024-07-26,,
3549,yellowspringsnews,0,https://ysnews.com/news/2024/07/class-of-04-honors-past-classmates-with-scholarship,Class of ’04 honors past classmates with scholarship,2024-07-26,,
3550,yellowspringsnews,0,https://ysnews.com/news/2024/07/july-26-august-1-2024-classifieds,"July 26–August 1, 2024 Classifieds",2024-07-26,,
3551,yellowspringsnews,0,https://ysnews.com/news/2024/07/patricia-dewine,Patricia DeWine,2024-07-25,YS News Staff,0
3552,yellowspringsnews,0,https://ysnews.com/news/2024/07/josie-rice,Josie Rice,2024-07-25,Josie Rice,0
3553,thejournalrecord,0,https://journalrecord.com/2024/07/occc-ranks-among-top-30-best-film-schools-in-u-s-and-canada/,OCCC ranks among top 30 Best Film Schools in U.S. and Canada,2024-07-29,,
3554,thejournalrecord,0,https://journalrecord.com/2024/07/former-executive-director-of-oklahoma-cosmetology-board-offered-severance-agreement/,Former executive director of Oklahoma cosmetology board offered severance agreement,2024-07-29,,
3555,thejournalrecord,0,https://journalrecord.com/2024/07/trump-harris-enter-final-sprint/,"Trump, Harris enter final sprint",2024-07-29,,
3556,thejournalrecord,0,https://journalrecord.com/2024/07/biden-unveils-plan-for-supreme-court-changes/,Biden unveils plan for Supreme Court changes,2024-07-29,,
3557,thejournalrecord,0,https://journalrecord.com/2024/07/tribes-wait-for-items-to-be-returned-from-museums/,Tribes wait for items to be returned from museums,2024-07-29,,
3558,thejournalrecord,0,https://journalrecord.com/2024/07/michael-carter-kipp-okc-college-prep/,"Michael Carter, KIPP OKC College Prep",2024-07-29,"Michael Carter, KIPP OKC College Prep",0
3559,thejournalrecord,0,https://journalrecord.com/2024/07/testing-finds-presence-of-blue-green-algae-at-arcadia-lake/,Testing finds presence of blue-green algae at Arcadia Lake,2024-07-29,,
3560,thejournalrecord,0,https://journalrecord.com/2024/07/oklahoma-historical-society-announces-sale-of-jim-thorpe-home/,Oklahoma Historical Society announces sale of Jim Thorpe home,2024-07-29,,
3561,thejournalrecord,0,https://journalrecord.com/2024/07/youth-family-services-expands-facilities-to-meet-community-needs/,Youth & Family Services expands facilities to meet community needs,2024-07-29,,
3562,thejournalrecord,0,https://journalrecord.com/2024/07/local-programs-program-directors-vie-for-top-main-street-awards/,"Local programs, program directors vie for top Main Street awards",2024-07-29,,
3563,theponcacitynews,0,https://www.poncacitynews.com/covid-19/city-closures,CITY CLOSURES,2024-07-17,News Staff,0
3564,theponcacitynews,0,https://www.poncacitynews.com/news/oklahoma-republican-senators-select-new-leader-designate,Oklahoma Republican senators select new leader designate,2024-07-17,,
3565,theponcacitynews,0,https://www.poncacitynews.com/news/chamber-ambassadors-meeting-held-july-16,Chamber Ambassadors meeting held July 16,2024-07-17,Calley Lamar,0
3566,theponcacitynews,0,https://www.poncacitynews.com/news/nera-holding-christmas-july-campaign,NERA holding Christmas in July campaign,2024-07-15,,
3567,theponcacitynews,0,https://www.poncacitynews.com/node/37822,Ponca City News,2024-06-25,,
3568,theponcacitynews,0,https://www.poncacitynews.com/news/oklahoma-governor-renames-cabinet-secretaries-after-dust,Oklahoma governor renames cabinet secretaries after dust up,2024-06-25,,
3569,theponcacitynews,0,https://www.poncacitynews.com/news/pcps-registration-information-2024-2025-school-year,PCPS registration information for 2024-2025 school year,2024-06-25,News Staff,0
3570,theponcacitynews,0,https://www.poncacitynews.com/news/anti-camping-law-odds-local-initiatives,Anti-camping law at odds with local initiatives,2024-05-31,,
3571,theponcacitynews,0,https://www.poncacitynews.com/obituaries/betty-bernice-mcneil-branstetter,Betty Bernice McNeil Branstetter,2024-05-18,,
3572,cascadebusinessnews,0,https://cascadebusnews.com/understanding-common-traffic-violations-and-their-consequences/?utm_source=rss&utm_medium=rss&utm_campaign=understanding-common-traffic-violations-and-their-consequences,Understanding Common Traffic Violations and Their Consequences,2024-07-26,,
3573,cascadebusinessnews,0,https://cascadebusnews.com/how-to-optimize-your-marketing-campaign-using-consumer-insights/?utm_source=rss&utm_medium=rss&utm_campaign=how-to-optimize-your-marketing-campaign-using-consumer-insights,How to Optimize Your Marketing Campaign Using Consumer Insights,2024-07-26,,
3574,cascadebusinessnews,0,https://cascadebusnews.com/how-to-choose-the-best-bookkeeping-service-for-your-small-business/?utm_source=rss&utm_medium=rss&utm_campaign=how-to-choose-the-best-bookkeeping-service-for-your-small-business,How to Choose the Best Bookkeeping Service for Your Small Business,2024-07-26,,
3575,cascadebusinessnews,0,https://cascadebusnews.com/expert-legal-help-for-head-injuries/?utm_source=rss&utm_medium=rss&utm_campaign=expert-legal-help-for-head-injuries,Expert Legal Help for Head Injuries,2024-07-26,,
3576,cascadebusinessnews,0,https://cascadebusnews.com/understanding-nursing-home-abuse-laws-a-guide-for-families/?utm_source=rss&utm_medium=rss&utm_campaign=understanding-nursing-home-abuse-laws-a-guide-for-families,Understanding Nursing Home Abuse Laws – A Guide for Families,2024-07-26,,
3577,cascadebusinessnews,0,https://cascadebusnews.com/decoding-liability-determining-fault-in-truck-accidents/?utm_source=rss&utm_medium=rss&utm_campaign=decoding-liability-determining-fault-in-truck-accidents,Decoding Liability Determining Fault in Truck Accidents,2024-07-26,,
3578,cascadebusinessnews,0,https://cascadebusnews.com/how-to-choose-a-reliable-water-damage-restoration-company/?utm_source=rss&utm_medium=rss&utm_campaign=how-to-choose-a-reliable-water-damage-restoration-company,How to Choose a Reliable Water Damage Restoration Company,2024-07-26,,
3579,cascadebusinessnews,0,https://cascadebusnews.com/the-hidden-dangers-of-mold-why-professional-removal-is-essential-for-your-health-and-home/?utm_source=rss&utm_medium=rss&utm_campaign=the-hidden-dangers-of-mold-why-professional-removal-is-essential-for-your-health-and-home,The Hidden Dangers of Mold: Why Professional Removal is Essential for Your Health and Home,2024-07-26,,
3580,cascadebusinessnews,0,https://cascadebusnews.com/choosing-the-right-service-for-tracing-individuals-what-to-consider/?utm_source=rss&utm_medium=rss&utm_campaign=choosing-the-right-service-for-tracing-individuals-what-to-consider,Choosing the Right Service for Tracing Individuals: What to Consider,2024-07-26,,
3581,cascadebusinessnews,0,https://cascadebusnews.com/beautiful-timber-frame-designs-for-commercial-real-estate-offices/?utm_source=rss&utm_medium=rss&utm_campaign=beautiful-timber-frame-designs-for-commercial-real-estate-offices,Beautiful Timber Frame Designs for Commercial Real Estate Offices,2024-07-26,CBN,0
3582,eugeneweekly,0,https://eugeneweekly.com/2024/07/25/accessing-ocf/,Accessing OCF,2024-07-25,,
3583,eugeneweekly,0,https://eugeneweekly.com/2024/07/25/accessing-ocf/,Accessing OCF,2024-07-25,,
3584,eugeneweekly,0,https://eugeneweekly.com/2024/07/25/hundreds-of-years-of-tradition/,Hundreds of Years of Tradition,2024-07-25,,
3585,eugeneweekly,0,https://eugeneweekly.com/2024/07/25/hundreds-of-years-of-tradition/,Hundreds of Years of Tradition,2024-07-25,,
3586,eugeneweekly,0,https://eugeneweekly.com/2024/07/25/flutestock-moves-to-springfield/,Flutestock Moves to Springfield,2024-07-25,,
3587,eugeneweekly,0,https://eugeneweekly.com/2024/07/25/flutestock-moves-to-springfield/,Flutestock Moves to Springfield,2024-07-25,,
3588,eugeneweekly,0,https://eugeneweekly.com/2024/07/25/a-weekend-a-fair/,A Weekend A-Fair,2024-07-25,,
3589,eugeneweekly,0,https://eugeneweekly.com/2024/07/25/a-weekend-a-fair/,A Weekend A-Fair,2024-07-25,,
3590,eugeneweekly,0,https://eugeneweekly.com/2024/07/25/theres-a-poet-when-will-we-know-it/,There’s a Poet. When Will We Know It?,2024-07-25,Savannah Brown,0
3591,eugeneweekly,0,https://eugeneweekly.com/2024/07/25/theres-a-poet-when-will-we-know-it/,There’s a Poet. When Will We Know It?,2024-07-25,Savannah Brown,0
3592,eugeneweekly,0,https://eugeneweekly.com/2024/07/25/endangered-buttes-and-invasive-dandelions-in-letters/,Endangered Buttes and Invasive Dandelions in Letters,2024-07-25,Gary Carl,0
3593,eugeneweekly,0,https://eugeneweekly.com/2024/07/25/endangered-buttes-and-invasive-dandelions-in-letters/,Endangered Buttes and Invasive Dandelions in Letters,2024-07-25,Gary Carl,0
3594,eugeneweekly,0,https://eugeneweekly.com/2024/07/25/the-painkillers/,The Painkillers,2024-07-25,,
3595,eugeneweekly,0,https://eugeneweekly.com/2024/07/25/the-painkillers/,The Painkillers,2024-07-25,,
3596,eugeneweekly,0,https://eugeneweekly.com/2024/07/25/thank-god/,Thank God?,2024-07-25,,
3597,eugeneweekly,0,https://eugeneweekly.com/2024/07/25/thank-god/,Thank God?,2024-07-25,,
3598,eugeneweekly,0,https://eugeneweekly.com/2024/07/25/capitol-breached-lol/,‘Capitol Breached LOL’,2024-07-25,Bentley Freeman,0
3599,eugeneweekly,0,https://eugeneweekly.com/2024/07/25/capitol-breached-lol/,‘Capitol Breached LOL’,2024-07-25,Bentley Freeman,0
3600,eugeneweekly,0,https://eugeneweekly.com/2024/07/25/change-in-the-home-rule-charter/,Change (In the Home Rule Charter),2024-07-25,,
3601,eugeneweekly,0,https://eugeneweekly.com/2024/07/25/change-in-the-home-rule-charter/,Change (In the Home Rule Charter),2024-07-25,,
3602,eugeneweekly,0,https://eugeneweekly.com/2024/07/25/from-vps-to-kwax-in-slant/,From VPs to KWAX in Slant,2024-07-25,,
3603,eugeneweekly,0,https://eugeneweekly.com/2024/07/25/from-vps-to-kwax-in-slant/,From VPs to KWAX in Slant,2024-07-25,,
3604,eugeneweekly,0,https://eugeneweekly.com/2024/07/25/ew-update/,EW Update,2024-07-25,Camilla Mortensen,0
3605,eugeneweekly,0,https://eugeneweekly.com/2024/07/25/ew-update/,EW Update,2024-07-25,Camilla Mortensen,0
3606,eugeneweekly,0,https://eugeneweekly.com/2024/07/22/no-parking-for-pride/,No Parking For Pride,2024-07-23,Bentley Freeman,1
3607,eugeneweekly,0,https://eugeneweekly.com/2024/07/22/no-parking-for-pride/,No Parking For Pride,2024-07-23,Bentley Freeman,1
3608,eugeneweekly,0,https://eugeneweekly.com/2024/07/22/haitus-kaiyote-free-nationals-and-digable-planets/,"Hiatus Kaiyote, Free Nationals and Digable Planets",2024-07-22,,
3609,eugeneweekly,0,https://eugeneweekly.com/2024/07/22/haitus-kaiyote-free-nationals-and-digable-planets/,"Hiatus Kaiyote, Free Nationals and Digable Planets",2024-07-22,,
3610,eugeneweekly,0,https://eugeneweekly.com/2024/07/18/charter-short-changed/,Charter Short-Changed,2024-07-19,,
3611,eugeneweekly,0,https://eugeneweekly.com/2024/07/18/charter-short-changed/,Charter Short-Changed,2024-07-19,,
3612,eugeneweekly,0,https://eugeneweekly.com/2024/07/18/what-they-said/,What They Said,2024-07-18,Guest Viewpoint,0
3613,eugeneweekly,0,https://eugeneweekly.com/2024/07/18/what-they-said/,What They Said,2024-07-18,Guest Viewpoint,0
3614,eugeneweekly,0,https://eugeneweekly.com/2024/07/18/jets-to-brazil/,Jets to Brazil,2024-07-18,,
3615,eugeneweekly,0,https://eugeneweekly.com/2024/07/18/jets-to-brazil/,Jets to Brazil,2024-07-18,,
3616,eugeneweekly,0,https://eugeneweekly.com/2024/07/18/operatic-debut/,Operatic Debut,2024-07-18,,
3617,eugeneweekly,0,https://eugeneweekly.com/2024/07/18/operatic-debut/,Operatic Debut,2024-07-18,,
3618,eugeneweekly,0,https://eugeneweekly.com/2024/07/18/celebrating-the-latino-community/,Celebrating the Latino Community,2024-07-18,Amelia Winkelman,0
3619,eugeneweekly,0,https://eugeneweekly.com/2024/07/18/celebrating-the-latino-community/,Celebrating the Latino Community,2024-07-18,Amelia Winkelman,0
3620,eugeneweekly,0,https://eugeneweekly.com/2024/07/18/scobert-parks-redesign-discussed/,Scobert Park’s Redesign Discussed,2024-07-18,Connor Saurbier,1
3621,eugeneweekly,0,https://eugeneweekly.com/2024/07/18/scobert-parks-redesign-discussed/,Scobert Park’s Redesign Discussed,2024-07-18,Connor Saurbier,1
3622,eugeneweekly,0,https://eugeneweekly.com/2024/07/18/slant-from-complaints-to-bragging/,Slant from Complaints to Bragging,2024-07-18,,
3623,eugeneweekly,0,https://eugeneweekly.com/2024/07/18/slant-from-complaints-to-bragging/,Slant from Complaints to Bragging,2024-07-18,,
3624,eugeneweekly,0,https://eugeneweekly.com/2024/07/18/issues-with-ads-and-happiness-about-bikes-in-letters/,Issues with Ads and Happiness About Bikes in Letters,2024-07-18,,
3625,eugeneweekly,0,https://eugeneweekly.com/2024/07/18/issues-with-ads-and-happiness-about-bikes-in-letters/,Issues with Ads and Happiness About Bikes in Letters,2024-07-18,,
3626,eugeneweekly,0,https://eugeneweekly.com/2024/07/18/everything-hits-the-fairwell-stages/,Everything Hits the FairWell Stages,2024-07-18,Dan Buckwalter,1
3627,eugeneweekly,0,https://eugeneweekly.com/2024/07/18/everything-hits-the-fairwell-stages/,Everything Hits the FairWell Stages,2024-07-18,Dan Buckwalter,1
3628,eugeneweekly,0,https://eugeneweekly.com/2024/07/18/punk-rock-is-rad/,Punk Rock is RAD,2024-07-18,,
3629,eugeneweekly,0,https://eugeneweekly.com/2024/07/18/punk-rock-is-rad/,Punk Rock is RAD,2024-07-18,,
3630,eugeneweekly,0,https://eugeneweekly.com/2024/07/18/wheel-they-or-wont-they/,Wheel They Or Won’t They?,2024-07-18,Connor Saurbier,1
3631,eugeneweekly,0,https://eugeneweekly.com/2024/07/18/wheel-they-or-wont-they/,Wheel They Or Won’t They?,2024-07-18,Connor Saurbier,1
3632,eugeneweekly,0,https://eugeneweekly.com/2024/07/18/shattering-lady-justice/,Shattering Lady Justice,2024-07-18,,
3633,eugeneweekly,0,https://eugeneweekly.com/2024/07/18/shattering-lady-justice/,Shattering Lady Justice,2024-07-18,,
3634,eugeneweekly,0,https://eugeneweekly.com/2024/07/18/disconnected/,Disconnected,2024-07-18,,
3635,eugeneweekly,0,https://eugeneweekly.com/2024/07/18/disconnected/,Disconnected,2024-07-18,,
3636,eugeneweekly,0,https://eugeneweekly.com/2024/07/18/inspiration-from-the-aging/,Inspiration from the Aging,2024-07-18,,
3637,eugeneweekly,0,https://eugeneweekly.com/2024/07/18/inspiration-from-the-aging/,Inspiration from the Aging,2024-07-18,,
3638,eugeneweekly,0,https://eugeneweekly.com/2024/07/18/forests-on-film/,Forests on Film,2024-07-18,,
3639,eugeneweekly,0,https://eugeneweekly.com/2024/07/18/forests-on-film/,Forests on Film,2024-07-18,,
3640,eugeneweekly,0,https://eugeneweekly.com/2024/07/18/local-and-vocal-6/,Local and Vocal,2024-07-18,Camilla Mortensen,0
3641,eugeneweekly,0,https://eugeneweekly.com/2024/07/18/local-and-vocal-6/,Local and Vocal,2024-07-18,Camilla Mortensen,0
3642,eugeneweekly,0,https://eugeneweekly.com/2024/07/16/celebrando-a-la-comunidad-latina/,Celebrando a la comunidad latina,2024-07-17,Amelia Winkelman,0
3643,eugeneweekly,0,https://eugeneweekly.com/2024/07/16/celebrando-a-la-comunidad-latina/,Celebrando a la comunidad latina,2024-07-17,Amelia Winkelman,0
3644,eugeneweekly,0,https://eugeneweekly.com/2024/07/15/charter-discussions-continue/,Charter Discussions Continue,2024-07-15,,
3645,eugeneweekly,0,https://eugeneweekly.com/2024/07/15/charter-discussions-continue/,Charter Discussions Continue,2024-07-15,,
3646,eugeneweekly,0,https://eugeneweekly.com/2024/07/13/shots-fired-at-trump-rally/,Shots Fired at Trump Rally,2024-07-14,Ashley Murray,0
3647,eugeneweekly,0,https://eugeneweekly.com/2024/07/13/shots-fired-at-trump-rally/,Shots Fired at Trump Rally,2024-07-14,Ashley Murray,0
3648,eugeneweekly,0,https://eugeneweekly.com/2024/07/11/three-decades-feeling-the-hurt/,Three Decades Feeling The Hurt,2024-07-11,,
3649,eugeneweekly,0,https://eugeneweekly.com/2024/07/11/three-decades-feeling-the-hurt/,Three Decades Feeling The Hurt,2024-07-11,,
3650,eugeneweekly,0,https://eugeneweekly.com/2024/07/11/remembering-jane-doe/,Remembering Jane Doe,2024-07-11,Cynthia Aguilar,0
3651,eugeneweekly,0,https://eugeneweekly.com/2024/07/11/remembering-jane-doe/,Remembering Jane Doe,2024-07-11,Cynthia Aguilar,0
3652,eugeneweekly,0,https://eugeneweekly.com/2024/07/11/mini-disneyland-without-any-permits/,‘Mini-Disneyland’ Without Any Permits,2024-07-11,,
3653,eugeneweekly,0,https://eugeneweekly.com/2024/07/11/mini-disneyland-without-any-permits/,‘Mini-Disneyland’ Without Any Permits,2024-07-11,,
3654,eugeneweekly,0,https://eugeneweekly.com/2024/07/11/from-ocf-to-the-comments-section-in-slant/,From OCF to the Comments Section in Slant,2024-07-11,,
3655,eugeneweekly,0,https://eugeneweekly.com/2024/07/11/from-ocf-to-the-comments-section-in-slant/,From OCF to the Comments Section in Slant,2024-07-11,,
3656,eugeneweekly,0,https://eugeneweekly.com/2024/07/11/adam-carolla-is-coming-to-town/,Adam Carolla is Coming to Town,2024-07-11,,
3657,eugeneweekly,0,https://eugeneweekly.com/2024/07/11/adam-carolla-is-coming-to-town/,Adam Carolla is Coming to Town,2024-07-11,,
3658,eugeneweekly,0,https://eugeneweekly.com/2024/07/11/graveside-manner/,Graveside Manner,2024-07-11,William Kennedy,0
3659,eugeneweekly,0,https://eugeneweekly.com/2024/07/11/graveside-manner/,Graveside Manner,2024-07-11,William Kennedy,0
3660,eugeneweekly,0,https://eugeneweekly.com/2024/07/11/from-piddly-ass-shit-to-a-vote-for-joe-in-letters/,From Piddly-Ass Shit to a Vote for Joe in Letters,2024-07-11,Letters Editor,0
3661,eugeneweekly,0,https://eugeneweekly.com/2024/07/11/from-piddly-ass-shit-to-a-vote-for-joe-in-letters/,From Piddly-Ass Shit to a Vote for Joe in Letters,2024-07-11,Letters Editor,0
3662,eugeneweekly,0,https://eugeneweekly.com/2024/07/11/reach-new-heights-at-open-climb/,Reach New Heights at Open Climb,2024-07-11,,
3663,eugeneweekly,0,https://eugeneweekly.com/2024/07/11/reach-new-heights-at-open-climb/,Reach New Heights at Open Climb,2024-07-11,,
3664,eugeneweekly,0,https://eugeneweekly.com/2024/07/11/laving-in-lavender/,Laving in Lavender,2024-07-11,Emma J Nelson,1
3665,eugeneweekly,0,https://eugeneweekly.com/2024/07/11/laving-in-lavender/,Laving in Lavender,2024-07-11,Emma J Nelson,1
3666,eugeneweekly,0,https://eugeneweekly.com/2024/07/11/connecting-to-the-community/,Connecting to the Community,2024-07-11,,
3667,eugeneweekly,0,https://eugeneweekly.com/2024/07/11/connecting-to-the-community/,Connecting to the Community,2024-07-11,,
3668,eugeneweekly,0,https://eugeneweekly.com/2024/07/11/counterculture-couture/,Counterculture Couture,2024-07-11,,
3669,eugeneweekly,0,https://eugeneweekly.com/2024/07/11/counterculture-couture/,Counterculture Couture,2024-07-11,,
3670,eugeneweekly,0,https://eugeneweekly.com/2024/07/11/book-people-at-the-fair/,Book People at the Fair,2024-07-11,,
